CoAgYear|ProjectID|SubprojectID|ObjectClassID|ItemNo|SpendNo|SpendDescription|DateSpent|AmountSpent|ChequeSpent|DateAdjusted|AmountAdjusted|ChequeAdjusted|DateObligated|AmountObligated|Remark|_datecreated|_usercreated|_dateupdated|_userupdated
1|CU2-MOPH|-|1|8|2|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20161026|41250.00|10170045||||||September 2016|20170215|CU2-MoPH|20170215|CU2-MoPH
1|CU2-MOPH|-|1|8|4|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20161031|41250.00|10170051||||||October 2016|20170215|CU2-MoPH|20170215|CU2-MoPH
1|CU2-MOPH|-|1|8|6|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20161129|41250.00|10170057||||||November 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|8|8|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20161226|41250.00|10181522||||||December 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|8|10|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20170131|41250.00|10181542||||||January 2017|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|8|12|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20170222|41250.00|10181551||||||February 2017|20170227|cu2-moph|20170227|cu2-moph
1|CU2-MOPH|-|1|8|14|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20170323|41250.00|10181563||||||March 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|8|16|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20170428|41250.00|10181573||||||April 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|8|18|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20170530|41250.00|10181583||||||May 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|8|20|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20170629|41250.00|10181602||||||June 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|8|22|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20170725|41250.00|10181610||||||July 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|8|25|MoPH CoAg Coordinator (Ms.Rossukon Kangvallert)|20170831|41250.00|10219605||||||August 2017|20170917|cu2-moph|20170917|cu2-moph
1|CU2-MOPH|-|1|9|2|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20161026|15158.00|10170046||||||September 2016|20170215|CU2-MoPH|20170215|CU2-MoPH
1|CU2-MOPH|-|1|9|4|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20161031|16065.00|10170052||||||October 2016|20170215|CU2-MoPH|20170215|CU2-MoPH
1|CU2-MOPH|-|1|9|6|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20161129|16065.00|10170058||||||November 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|9|8|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20161226|16065.00|10181523||||||December 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|9|10|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20170131|16065.00|10181543||||||January 2017|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|9|12|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20170222|16065.00|10181552||||||February 2017|20170227|cu2-moph|20170227|cu2-moph
1|CU2-MOPH|-|1|9|14|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20170323|16065.00|10181564||||||March 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|9|16|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20170428|16065.00|10181574||||||April 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|9|18|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20170530|16065.00|10181584||||||May 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|9|20|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20170629|16065.00|10181603||||||June 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|9|23|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20170725|16065.00|10181611||||||July 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|9|25|MoPH CoAg Coordinator Assistant (Ms.Juthatip Vivattanapan)|20170831|16065.00|10219606||||||August 2017|20170917|cu2-moph|20170917|cu2-moph
1|CU2-MOPH|-|1|10|2|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20161026|38201.00|10170041||||||September 2016|20170215|CU2-MoPH|20170215|CU2-MoPH
1|CU2-MOPH|-|1|10|5|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20161031|39740.00|10170048|20161031|750.00|10170050|||October 2016|20170215|CU2-MoPH|20170215|CU2-MoPH
1|CU2-MOPH|-|1|10|8|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20161129|39740.00|10170059|20161129|750.00|10181521|||November 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|10|11|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20161226|39740.00|10181524|20161226|750.00|10181526|||December 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|10|15|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170131|39740.00|10181544|20170131|750.00|10181546|||January 2017|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|10|18|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170222|39740.00|10181553|20170222|750.00|10181555|||February 2017|20170227|cu2-moph|20170227|cu2-moph
1|CU2-MOPH|-|1|10|21|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170323|39740.00|10181565|20170323|750.00|10181567|||March 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|10|24|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170428|39740.00|10181575|20170428|750.00|10181577|||April 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|10|27|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170530|39740.00|10181585|20170530|750.00|10181587|||May 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|10|30|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170629|39740.00|10181604|20170629|750.00|10181606|||June 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|10|33|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170725|39740.00|10181612|20170725|750.00|10181614|||July 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|10|36|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170831|39740.00|10219607|20170831|750.00|10219609|||August 2017|20170917|cu2-moph|20170917|cu2-moph
1|CU2-MOPH|-|1|11|2|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20161026|38201.00|10170043||||||September 2016|20170215|CU2-MoPH|20170215|CU2-MoPH
1|CU2-MOPH|-|1|11|8|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20161129|39740.00|10170060|20161129|750.00|10181521|||November 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|11|11|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20161226|39740.00|10181525|20161226|750.00|10181526|||December 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|11|14|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20170131|39740.00|10181545|20170131|750.00|10181546|||January 2017|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|11|15|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20161031|39740.00|10170049|20161031|750.00|10170050|||October 2016|20170215|CU2-MoPH|20170215|cu2-moph
1|CU2-MOPH|-|1|11|18|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20170222|39740.00|10181554|20170222|750.00|10181555|||February 2017|20170227|cu2-moph|20170227|cu2-moph
1|CU2-MOPH|-|1|11|21|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20170323|39740.00|10181566|20170323|750.00|10181567|||March 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|11|24|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20170428|39740.00|10181576|20170428|750.00|10181577|||April 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|11|27|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20170530|39740.00|10181586|20170530|750.00|10181587|||May 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|1|11|30|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20170629|39740.00|10181605|20170629|750.00|10181606|||June 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|11|33|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20170725|39740.00|10181613|20170725|750.00|10181614|||July 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|11|36|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20170831|39740.00|10219608|20170831|750.00|10219609|||August 2017|20170917|cu2-moph|20170917|cu2-moph
1|CU2-MOPH|-|1|12|8|Over time fulltime staff (60THB or $1.76 * 50 hours * 4 persons * 6 months)|20170626|4980.00|10181597||||||กฤษฎิ์ชัย Jan-Apr 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|12|9|Over time fulltime staff (60THB or $1.76 * 50 hours * 4 persons * 6 months)|20170626|13180.00|10181598||||||ดวงพุทธา Jan-Apr 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|12|10|Over time fulltime staff (60THB or $1.76 * 50 hours * 4 persons * 6 months)|20170626|9600.00|10181599||||||จารุวรรณ Jan-Apr 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|12|11|Over time fulltime staff (60THB or $1.76 * 50 hours * 4 persons * 6 months)|20170626|10540.00|10181600||||||รัญญา Jan-Apr 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|13|1|Compensation for government staff (70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)|20170127|12320.00|10181536||||||นพ.พงศธร Nov-Dec 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|13|3|Compensation for government staff (70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)|20170127|7560.00|10181537||||||นพ.จักรรัฐ Nov-Dec 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|13|5|Compensation for government staff (70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)|20170131|8960.00|10181538||||||นพ.ธงธน Nov-Dec 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|13|7|Compensation for government staff (70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)|20170131|7560.00|10181539||||||นพ.ชนินันท์ Nov-Dec 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|13|9|Compensation for government staff (70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)|20170130|9520.00|10181540||||||นางณิชากร Nov-Dec 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|1|13|21|Compensation for government staff (70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)|20170605|18200.00|10181589||||||นพ.พงศธร Jan-Apr 2017|20170308|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|13|22|Compensation for government staff (70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)|20170605|15400.00|10181590||||||นพ.จักรรัฐ Jan-Apr 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|13|23|Compensation for government staff (70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)|20170605|12320.00|10181591||||||นพ.ธงธน Jan-Apr 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|13|24|Compensation for government staff (70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)|20170605|15120.00|10181592||||||นพ.ชนินันท์ Jan-Apr 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|1|13|25|Compensation for government staff (70THB or$2.05 * 86 hours * 1 person * 6 months)+(70THB or $2.05 * 60 hours * 4 persons * 6 month)|20170605|16240.00|10181593||||||นางณิชากร Jan-Apr 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|2|1|2|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20161026|750.00|10170042||||||September 2016|20170215|CU2-MoPH|20170215|CU2-MoPH
1|CU2-MOPH|-|2|1|4|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20161031|750.00|10170050||||||October 2016|20170215|CU2-MoPH|20170215|CU2-MoPH
1|CU2-MOPH|-|2|1|6|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20161129|750.00|10181521||||||November 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|2|1|8|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170131|750.00|10181546||||||January 2017|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|2|1|10|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20161226|750.00|10181526||||||December 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|2|1|12|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170222|750.00|10181555||||||February 2017|20170227|cu2-moph|20170227|cu2-moph
1|CU2-MOPH|-|2|1|14|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170323|750.00|10181567||||||March 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|2|1|17|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170428|750.00|10181577||||||April 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|2|1|18|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170530|750.00|10181587||||||May 2017|20170611|cu2-moph|20170611|cu2-moph
1|CU2-MOPH|-|2|1|20|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170629|750.00|10181606||||||June 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|2|1|22|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170725|750.00|10181614||||||July 2017|20170728|cu2-moph|20170728|cu2-moph
1|CU2-MOPH|-|2|1|25|Senior Administrative Management Coordinator (Mr.Kritchai Cherdchuphong)|20170831|750.00|10219609||||||August 2017|20170917|cu2-moph|20170917|cu2-moph
1|CU2-MOPH|-|2|2|2|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20161026|750.00|10170044||||||September 2016|20170215|CU2-MoPH|20170215|CU2-MoPH
1|CU2-MOPH|-|2|2|4|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20161031|750.00|10170050||||||October 2016|20170215|CU2-MoPH|20170215|CU2-MoPH
1|CU2-MOPH|-|2|2|6|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20161129|750.00|10181521||||||November 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|2|2|8|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20170131|750.00|10181546||||||January 2017|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|2|2|10|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20161226|750.00|10181526||||||December 2016|20170215|cu2-moph|20170215|cu2-moph
1|CU2-MOPH|-|2|2|12|Senior Financial and Administrative officer (Ms.Duangputta Yongrattanakit)|20170222|750.00|10181555||||||February 2017|20170227|cu2-moph|20170227|cu2-moph
